,match_id,batting_team,bowling_team,ball,runs,player_dismissed,city,venue
0,2,Australia,Sri Lanka,0.1,0,0,,Melbourne Cricket Ground
1,2,Australia,Sri Lanka,0.2,0,0,,Melbourne Cricket Ground
2,2,Australia,Sri Lanka,0.3,1,0,,Melbourne Cricket Ground
3,2,Australia,Sri Lanka,0.4,2,0,,Melbourne Cricket Ground
4,2,Australia,Sri Lanka,0.5,0,0,,Melbourne Cricket Ground
5,2,Australia,Sri Lanka,0.6,3,0,,Melbourne Cricket Ground
6,2,Australia,Sri Lanka,1.1,0,0,,Melbourne Cricket Ground
7,2,Australia,Sri Lanka,1.2,1,0,,Melbourne Cricket Ground
8,2,Australia,Sri Lanka,1.3,0,0,,Melbourne Cricket Ground
9,2,Australia,Sri Lanka,1.4,0,0,,Melbourne Cricket Ground
10,2,Australia,Sri Lanka,1.5,4,0,,Melbourne Cricket Ground
11,2,Australia,Sri Lanka,1.6,2,0,,Melbourne Cricket Ground
12,2,Australia,Sri Lanka,2.1,1,0,,Melbourne Cricket Ground
13,2,Australia,Sri Lanka,2.2,1,0,,Melbourne Cricket Ground
14,2,Australia,Sri Lanka,2.3,0,0,,Melbourne Cricket Ground
15,2,Australia,Sri Lanka,2.4,0,0,,Melbourne Cricket Ground
16,2,Australia,Sri Lanka,2.5,4,0,,Melbourne Cricket Ground
17,2,Australia,Sri Lanka,2.6,0,0,,Melbourne Cricket Ground
18,2,Australia,Sri Lanka,3.1,0,0,,Melbourne Cricket Ground
19,2,Australia,Sri Lanka,3.2,1,0,,Melbourne Cricket Ground
20,2,Australia,Sri Lanka,3.3,1,0,,Melbourne Cricket Ground
21,2,Australia,Sri Lanka,3.4,1,0,,Melbourne Cricket Ground
22,2,Australia,Sri Lanka,3.5,4,0,,Melbourne Cricket Ground
23,2,Australia,Sri Lanka,3.6,1,0,,Melbourne Cricket Ground
24,2,Australia,Sri Lanka,4.1,3,0,,Melbourne Cricket Ground
25,2,Australia,Sri Lanka,4.2,3,0,,Melbourne Cricket Ground
26,2,Australia,Sri Lanka,4.3,4,0,,Melbourne Cricket Ground
27,2,Australia,Sri Lanka,4.4,4,0,,Melbourne Cricket Ground
28,2,Australia,Sri Lanka,4.5,1,0,,Melbourne Cricket Ground
29,2,Australia,Sri Lanka,4.6,1,0,,Melbourne Cricket Ground
30,2,Australia,Sri Lanka,5.1,1,0,,Melbourne Cricket Ground
31,2,Australia,Sri Lanka,5.2,1,0,,Melbourne Cricket Ground
32,2,Australia,Sri Lanka,5.3,0,0,,Melbourne Cricket Ground
33,2,Australia,Sri Lanka,5.4,0,0,,Melbourne Cricket Ground
34,2,Australia,Sri Lanka,5.5,1,0,,Melbourne Cricket Ground
35,2,Australia,Sri Lanka,5.6,1,0,,Melbourne Cricket Ground
36,2,Australia,Sri Lanka,5.7,0,0,,Melbourne Cricket Ground
37,2,Australia,Sri Lanka,6.1,1,0,,Melbourne Cricket Ground
38,2,Australia,Sri Lanka,6.2,1,0,,Melbourne Cricket Ground
39,2,Australia,Sri Lanka,6.3,0,0,,Melbourne Cricket Ground
40,2,Australia,Sri Lanka,6.4,1,0,,Melbourne Cricket Ground
41,2,Australia,Sri Lanka,6.5,1,0,,Melbourne Cricket Ground
42,2,Australia,Sri Lanka,6.6,2,0,,Melbourne Cricket Ground
43,2,Australia,Sri Lanka,7.1,0,0,,Melbourne Cricket Ground
44,2,Australia,Sri Lanka,7.2,1,0,,Melbourne Cricket Ground
45,2,Australia,Sri Lanka,7.3,1,0,,Melbourne Cricket Ground
46,2,Australia,Sri Lanka,7.4,1,0,,Melbourne Cricket Ground
47,2,Australia,Sri Lanka,7.5,4,0,,Melbourne Cricket Ground
48,2,Australia,Sri Lanka,7.6,1,0,,Melbourne Cricket Ground
49,2,Australia,Sri Lanka,8.1,1,0,,Melbourne Cricket Ground
50,2,Australia,Sri Lanka,8.2,3,0,,Melbourne Cricket Ground
51,2,Australia,Sri Lanka,8.3,1,0,,Melbourne Cricket Ground
52,2,Australia,Sri Lanka,8.4,0,0,,Melbourne Cricket Ground
53,2,Australia,Sri Lanka,8.5,0,0,,Melbourne Cricket Ground
54,2,Australia,Sri Lanka,8.6,1,0,,Melbourne Cricket Ground
55,2,Australia,Sri Lanka,9.1,1,0,,Melbourne Cricket Ground
56,2,Australia,Sri Lanka,9.2,0,0,,Melbourne Cricket Ground
57,2,Australia,Sri Lanka,9.3,0,0,,Melbourne Cricket Ground
58,2,Australia,Sri Lanka,9.4,0,0,,Melbourne Cricket Ground
59,2,Australia,Sri Lanka,9.5,6,0,,Melbourne Cricket Ground
60,2,Australia,Sri Lanka,9.6,1,0,,Melbourne Cricket Ground
61,2,Australia,Sri Lanka,10.1,0,0,,Melbourne Cricket Ground
62,2,Australia,Sri Lanka,10.2,1,0,,Melbourne Cricket Ground
63,2,Australia,Sri Lanka,10.3,0,M Klinger,,Melbourne Cricket Ground
64,2,Australia,Sri Lanka,10.4,2,0,,Melbourne Cricket Ground
65,2,Australia,Sri Lanka,10.5,0,0,,Melbourne Cricket Ground
66,2,Australia,Sri Lanka,10.6,0,0,,Melbourne Cricket Ground
67,2,Australia,Sri Lanka,11.1,6,0,,Melbourne Cricket Ground
68,2,Australia,Sri Lanka,11.2,2,0,,Melbourne Cricket Ground
69,2,Australia,Sri Lanka,11.3,0,AJ Finch,,Melbourne Cricket Ground
70,2,Australia,Sri Lanka,11.4,1,0,,Melbourne Cricket Ground
71,2,Australia,Sri Lanka,11.5,1,0,,Melbourne Cricket Ground
72,2,Australia,Sri Lanka,11.6,1,0,,Melbourne Cricket Ground
73,2,Australia,Sri Lanka,12.1,0,0,,Melbourne Cricket Ground
74,2,Australia,Sri Lanka,12.2,1,0,,Melbourne Cricket Ground
75,2,Australia,Sri Lanka,12.3,1,0,,Melbourne Cricket Ground
76,2,Australia,Sri Lanka,12.4,0,0,,Melbourne Cricket Ground
77,2,Australia,Sri Lanka,12.5,1,0,,Melbourne Cricket Ground
78,2,Australia,Sri Lanka,12.6,1,0,,Melbourne Cricket Ground
79,2,Australia,Sri Lanka,13.1,0,0,,Melbourne Cricket Ground
80,2,Australia,Sri Lanka,13.2,1,0,,Melbourne Cricket Ground
81,2,Australia,Sri Lanka,13.3,1,0,,Melbourne Cricket Ground
82,2,Australia,Sri Lanka,13.4,2,0,,Melbourne Cricket Ground
83,2,Australia,Sri Lanka,13.5,1,0,,Melbourne Cricket Ground
84,2,Australia,Sri Lanka,13.6,1,0,,Melbourne Cricket Ground
85,2,Australia,Sri Lanka,13.7,1,0,,Melbourne Cricket Ground
86,2,Australia,Sri Lanka,14.1,1,0,,Melbourne Cricket Ground
87,2,Australia,Sri Lanka,14.2,3,0,,Melbourne Cricket Ground
88,2,Australia,Sri Lanka,14.3,1,0,,Melbourne Cricket Ground
89,2,Australia,Sri Lanka,14.4,6,0,,Melbourne Cricket Ground
90,2,Australia,Sri Lanka,14.5,3,0,,Melbourne Cricket Ground
91,2,Australia,Sri Lanka,14.6,2,0,,Melbourne Cricket Ground
92,2,Australia,Sri Lanka,15.1,0,MC Henriques,,Melbourne Cricket Ground
93,2,Australia,Sri Lanka,15.2,1,0,,Melbourne Cricket Ground
94,2,Australia,Sri Lanka,15.3,2,0,,Melbourne Cricket Ground
95,2,Australia,Sri Lanka,15.4,1,0,,Melbourne Cricket Ground
96,2,Australia,Sri Lanka,15.5,2,0,,Melbourne Cricket Ground
97,2,Australia,Sri Lanka,15.6,1,0,,Melbourne Cricket Ground
98,2,Australia,Sri Lanka,15.7,6,0,,Melbourne Cricket Ground
99,2,Australia,Sri Lanka,16.1,2,0,,Melbourne Cricket Ground
100,2,Australia,Sri Lanka,16.2,4,0,,Melbourne Cricket Ground
101,2,Australia,Sri Lanka,16.3,1,0,,Melbourne Cricket Ground
102,2,Australia,Sri Lanka,16.4,1,0,,Melbourne Cricket Ground
103,2,Australia,Sri Lanka,16.5,1,0,,Melbourne Cricket Ground
104,2,Australia,Sri Lanka,16.6,1,0,,Melbourne Cricket Ground
105,2,Australia,Sri Lanka,17.1,1,0,,Melbourne Cricket Ground
106,2,Australia,Sri Lanka,17.2,2,0,,Melbourne Cricket Ground
107,2,Australia,Sri Lanka,17.3,1,0,,Melbourne Cricket Ground
108,2,Australia,Sri Lanka,17.4,1,0,,Melbourne Cricket Ground
109,2,Australia,Sri Lanka,17.5,1,0,,Melbourne Cricket Ground
110,2,Australia,Sri Lanka,17.6,1,0,,Melbourne Cricket Ground
111,2,Australia,Sri Lanka,17.7,2,0,,Melbourne Cricket Ground
112,2,Australia,Sri Lanka,18.1,2,0,,Melbourne Cricket Ground
113,2,Australia,Sri Lanka,18.2,1,0,,Melbourne Cricket Ground
114,2,Australia,Sri Lanka,18.3,2,0,,Melbourne Cricket Ground
115,2,Australia,Sri Lanka,18.4,0,TM Head,,Melbourne Cricket Ground
116,2,Australia,Sri Lanka,18.5,0,AJ Turner,,Melbourne Cricket Ground
117,2,Australia,Sri Lanka,18.6,1,0,,Melbourne Cricket Ground
118,2,Australia,Sri Lanka,19.1,4,0,,Melbourne Cricket Ground
119,2,Australia,Sri Lanka,19.2,0,0,,Melbourne Cricket Ground
120,2,Australia,Sri Lanka,19.3,2,0,,Melbourne Cricket Ground
121,2,Australia,Sri Lanka,19.4,1,0,,Melbourne Cricket Ground
122,2,Australia,Sri Lanka,19.5,1,TD Paine,,Melbourne Cricket Ground
123,2,Australia,Sri Lanka,19.6,2,0,,Melbourne Cricket Ground
124,2,Australia,Sri Lanka,19.7,4,0,,Melbourne Cricket Ground
0,3,Australia,Sri Lanka,0.1,0,0,Victoria,"Simonds Stadium, South Geelong"
1,3,Australia,Sri Lanka,0.2,1,0,Victoria,"Simonds Stadium, South Geelong"
2,3,Australia,Sri Lanka,0.3,0,0,Victoria,"Simonds Stadium, South Geelong"
3,3,Australia,Sri Lanka,0.4,4,0,Victoria,"Simonds Stadium, South Geelong"
4,3,Australia,Sri Lanka,0.5,1,0,Victoria,"Simonds Stadium, South Geelong"
5,3,Australia,Sri Lanka,0.6,1,0,Victoria,"Simonds Stadium, South Geelong"
6,3,Australia,Sri Lanka,1.1,1,0,Victoria,"Simonds Stadium, South Geelong"
7,3,Australia,Sri Lanka,1.2,1,0,Victoria,"Simonds Stadium, South Geelong"
8,3,Australia,Sri Lanka,1.3,2,0,Victoria,"Simonds Stadium, South Geelong"
9,3,Australia,Sri Lanka,1.4,2,0,Victoria,"Simonds Stadium, South Geelong"
10,3,Australia,Sri Lanka,1.5,4,0,Victoria,"Simonds Stadium, South Geelong"
11,3,Australia,Sri Lanka,1.6,0,0,Victoria,"Simonds Stadium, South Geelong"
12,3,Australia,Sri Lanka,1.7,0,0,Victoria,"Simonds Stadium, South Geelong"
13,3,Australia,Sri Lanka,2.1,0,0,Victoria,"Simonds Stadium, South Geelong"
14,3,Australia,Sri Lanka,2.2,1,0,Victoria,"Simonds Stadium, South Geelong"
15,3,Australia,Sri Lanka,2.3,0,0,Victoria,"Simonds Stadium, South Geelong"
16,3,Australia,Sri Lanka,2.4,0,AJ Finch,Victoria,"Simonds Stadium, South Geelong"
17,3,Australia,Sri Lanka,2.5,0,0,Victoria,"Simonds Stadium, South Geelong"
18,3,Australia,Sri Lanka,2.6,0,0,Victoria,"Simonds Stadium, South Geelong"
19,3,Australia,Sri Lanka,3.1,1,0,Victoria,"Simonds Stadium, South Geelong"
20,3,Australia,Sri Lanka,3.2,2,0,Victoria,"Simonds Stadium, South Geelong"
21,3,Australia,Sri Lanka,3.3,0,0,Victoria,"Simonds Stadium, South Geelong"
22,3,Australia,Sri Lanka,3.4,4,0,Victoria,"Simonds Stadium, South Geelong"
23,3,Australia,Sri Lanka,3.5,1,0,Victoria,"Simonds Stadium, South Geelong"
24,3,Australia,Sri Lanka,3.6,4,0,Victoria,"Simonds Stadium, South Geelong"
25,3,Australia,Sri Lanka,3.7,0,0,Victoria,"Simonds Stadium, South Geelong"
26,3,Australia,Sri Lanka,4.1,0,0,Victoria,"Simonds Stadium, South Geelong"
27,3,Australia,Sri Lanka,4.2,0,0,Victoria,"Simonds Stadium, South Geelong"
28,3,Australia,Sri Lanka,4.3,1,0,Victoria,"Simonds Stadium, South Geelong"
29,3,Australia,Sri Lanka,4.4,4,0,Victoria,"Simonds Stadium, South Geelong"
30,3,Australia,Sri Lanka,4.5,1,0,Victoria,"Simonds Stadium, South Geelong"
31,3,Australia,Sri Lanka,4.6,2,0,Victoria,"Simonds Stadium, South Geelong"
32,3,Australia,Sri Lanka,5.1,4,0,Victoria,"Simonds Stadium, South Geelong"
33,3,Australia,Sri Lanka,5.2,0,0,Victoria,"Simonds Stadium, South Geelong"
34,3,Australia,Sri Lanka,5.3,6,0,Victoria,"Simonds Stadium, South Geelong"
35,3,Australia,Sri Lanka,5.4,6,0,Victoria,"Simonds Stadium, South Geelong"
36,3,Australia,Sri Lanka,5.5,0,0,Victoria,"Simonds Stadium, South Geelong"
37,3,Australia,Sri Lanka,5.6,6,0,Victoria,"Simonds Stadium, South Geelong"
38,3,Australia,Sri Lanka,6.1,1,0,Victoria,"Simonds Stadium, South Geelong"
39,3,Australia,Sri Lanka,6.2,1,0,Victoria,"Simonds Stadium, South Geelong"
40,3,Australia,Sri Lanka,6.3,1,0,Victoria,"Simonds Stadium, South Geelong"
41,3,Australia,Sri Lanka,6.4,0,BR Dunk,Victoria,"Simonds Stadium, South Geelong"
42,3,Australia,Sri Lanka,6.5,1,0,Victoria,"Simonds Stadium, South Geelong"
43,3,Australia,Sri Lanka,6.6,0,0,Victoria,"Simonds Stadium, South Geelong"
44,3,Australia,Sri Lanka,7.1,1,0,Victoria,"Simonds Stadium, South Geelong"
45,3,Australia,Sri Lanka,7.2,0,0,Victoria,"Simonds Stadium, South Geelong"
46,3,Australia,Sri Lanka,7.3,0,0,Victoria,"Simonds Stadium, South Geelong"
47,3,Australia,Sri Lanka,7.4,1,0,Victoria,"Simonds Stadium, South Geelong"
48,3,Australia,Sri Lanka,7.5,1,0,Victoria,"Simonds Stadium, South Geelong"
49,3,Australia,Sri Lanka,7.6,0,0,Victoria,"Simonds Stadium, South Geelong"
50,3,Australia,Sri Lanka,8.1,1,0,Victoria,"Simonds Stadium, South Geelong"
51,3,Australia,Sri Lanka,8.2,2,0,Victoria,"Simonds Stadium, South Geelong"
52,3,Australia,Sri Lanka,8.3,1,0,Victoria,"Simonds Stadium, South Geelong"
53,3,Australia,Sri Lanka,8.4,1,0,Victoria,"Simonds Stadium, South Geelong"
54,3,Australia,Sri Lanka,8.5,1,0,Victoria,"Simonds Stadium, South Geelong"
55,3,Australia,Sri Lanka,8.6,1,0,Victoria,"Simonds Stadium, South Geelong"
56,3,Australia,Sri Lanka,9.1,0,0,Victoria,"Simonds Stadium, South Geelong"
57,3,Australia,Sri Lanka,9.2,2,0,Victoria,"Simonds Stadium, South Geelong"
58,3,Australia,Sri Lanka,9.3,0,0,Victoria,"Simonds Stadium, South Geelong"
59,3,Australia,Sri Lanka,9.4,1,0,Victoria,"Simonds Stadium, South Geelong"
60,3,Australia,Sri Lanka,9.5,2,0,Victoria,"Simonds Stadium, South Geelong"
61,3,Australia,Sri Lanka,9.6,1,0,Victoria,"Simonds Stadium, South Geelong"
62,3,Australia,Sri Lanka,10.1,6,0,Victoria,"Simonds Stadium, South Geelong"
63,3,Australia,Sri Lanka,10.2,1,0,Victoria,"Simonds Stadium, South Geelong"
64,3,Australia,Sri Lanka,10.3,0,0,Victoria,"Simonds Stadium, South Geelong"
65,3,Australia,Sri Lanka,10.4,1,0,Victoria,"Simonds Stadium, South Geelong"
66,3,Australia,Sri Lanka,10.5,1,0,Victoria,"Simonds Stadium, South Geelong"
67,3,Australia,Sri Lanka,10.6,6,0,Victoria,"Simonds Stadium, South Geelong"
68,3,Australia,Sri Lanka,11.1,2,0,Victoria,"Simonds Stadium, South Geelong"
69,3,Australia,Sri Lanka,11.2,4,0,Victoria,"Simonds Stadium, South Geelong"
70,3,Australia,Sri Lanka,11.3,0,0,Victoria,"Simonds Stadium, South Geelong"
71,3,Australia,Sri Lanka,11.4,1,0,Victoria,"Simonds Stadium, South Geelong"
72,3,Australia,Sri Lanka,11.5,0,0,Victoria,"Simonds Stadium, South Geelong"
73,3,Australia,Sri Lanka,11.6,1,0,Victoria,"Simonds Stadium, South Geelong"
74,3,Australia,Sri Lanka,12.1,0,0,Victoria,"Simonds Stadium, South Geelong"
75,3,Australia,Sri Lanka,12.2,1,0,Victoria,"Simonds Stadium, South Geelong"
76,3,Australia,Sri Lanka,12.3,1,0,Victoria,"Simonds Stadium, South Geelong"
77,3,Australia,Sri Lanka,12.4,1,0,Victoria,"Simonds Stadium, South Geelong"
78,3,Australia,Sri Lanka,12.5,1,0,Victoria,"Simonds Stadium, South Geelong"
79,3,Australia,Sri Lanka,12.6,4,0,Victoria,"Simonds Stadium, South Geelong"
80,3,Australia,Sri Lanka,13.1,2,0,Victoria,"Simonds Stadium, South Geelong"
81,3,Australia,Sri Lanka,13.2,0,M Klinger,Victoria,"Simonds Stadium, South Geelong"
82,3,Australia,Sri Lanka,13.3,1,0,Victoria,"Simonds Stadium, South Geelong"
83,3,Australia,Sri Lanka,13.4,1,0,Victoria,"Simonds Stadium, South Geelong"
84,3,Australia,Sri Lanka,13.5,1,0,Victoria,"Simonds Stadium, South Geelong"
85,3,Australia,Sri Lanka,13.6,1,0,Victoria,"Simonds Stadium, South Geelong"
86,3,Australia,Sri Lanka,13.7,2,0,Victoria,"Simonds Stadium, South Geelong"
87,3,Australia,Sri Lanka,14.1,2,0,Victoria,"Simonds Stadium, South Geelong"
88,3,Australia,Sri Lanka,14.2,0,TM Head,Victoria,"Simonds Stadium, South Geelong"
89,3,Australia,Sri Lanka,14.3,1,0,Victoria,"Simonds Stadium, South Geelong"
90,3,Australia,Sri Lanka,14.4,1,0,Victoria,"Simonds Stadium, South Geelong"
91,3,Australia,Sri Lanka,14.5,1,0,Victoria,"Simonds Stadium, South Geelong"
92,3,Australia,Sri Lanka,14.6,1,0,Victoria,"Simonds Stadium, South Geelong"
93,3,Australia,Sri Lanka,15.1,1,0,Victoria,"Simonds Stadium, South Geelong"
94,3,Australia,Sri Lanka,15.2,2,0,Victoria,"Simonds Stadium, South Geelong"
95,3,Australia,Sri Lanka,15.3,2,0,Victoria,"Simonds Stadium, South Geelong"
96,3,Australia,Sri Lanka,15.4,1,0,Victoria,"Simonds Stadium, South Geelong"
97,3,Australia,Sri Lanka,15.5,3,0,Victoria,"Simonds Stadium, South Geelong"
98,3,Australia,Sri Lanka,15.6,0,AJ Turner,Victoria,"Simonds Stadium, South Geelong"
99,3,Australia,Sri Lanka,16.1,1,0,Victoria,"Simonds Stadium, South Geelong"
100,3,Australia,Sri Lanka,16.2,2,0,Victoria,"Simonds Stadium, South Geelong"
101,3,Australia,Sri Lanka,16.3,4,0,Victoria,"Simonds Stadium, South Geelong"
102,3,Australia,Sri Lanka,16.4,2,0,Victoria,"Simonds Stadium, South Geelong"
103,3,Australia,Sri Lanka,16.5,1,0,Victoria,"Simonds Stadium, South Geelong"
104,3,Australia,Sri Lanka,16.6,0,JP Faulkner,Victoria,"Simonds Stadium, South Geelong"
105,3,Australia,Sri Lanka,17.1,6,0,Victoria,"Simonds Stadium, South Geelong"
106,3,Australia,Sri Lanka,17.2,1,0,Victoria,"Simonds Stadium, South Geelong"
107,3,Australia,Sri Lanka,17.3,4,0,Victoria,"Simonds Stadium, South Geelong"
108,3,Australia,Sri Lanka,17.4,1,0,Victoria,"Simonds Stadium, South Geelong"
109,3,Australia,Sri Lanka,17.5,1,0,Victoria,"Simonds Stadium, South Geelong"
110,3,Australia,Sri Lanka,17.6,2,0,Victoria,"Simonds Stadium, South Geelong"
111,3,Australia,Sri Lanka,18.1,2,0,Victoria,"Simonds Stadium, South Geelong"
112,3,Australia,Sri Lanka,18.2,1,0,Victoria,"Simonds Stadium, South Geelong"
113,3,Australia,Sri Lanka,18.3,0,TD Paine,Victoria,"Simonds Stadium, South Geelong"
114,3,Australia,Sri Lanka,18.4,1,0,Victoria,"Simonds Stadium, South Geelong"
115,3,Australia,Sri Lanka,18.5,1,0,Victoria,"Simonds Stadium, South Geelong"
116,3,Australia,Sri Lanka,18.6,2,0,Victoria,"Simonds Stadium, South Geelong"
117,3,Australia,Sri Lanka,19.1,2,0,Victoria,"Simonds Stadium, South Geelong"
118,3,Australia,Sri Lanka,19.2,1,0,Victoria,"Simonds Stadium, South Geelong"
119,3,Australia,Sri Lanka,19.3,0,PJ Cummins,Victoria,"Simonds Stadium, South Geelong"
120,3,Australia,Sri Lanka,19.4,4,0,Victoria,"Simonds Stadium, South Geelong"
121,3,Australia,Sri Lanka,19.5,0,AJ Tye,Victoria,"Simonds Stadium, South Geelong"
122,3,Australia,Sri Lanka,19.6,0,JA Richardson,Victoria,"Simonds Stadium, South Geelong"
0,4,Australia,Sri Lanka,0.1,0,0,,Adelaide Oval
1,4,Australia,Sri Lanka,0.2,0,0,,Adelaide Oval
2,4,Australia,Sri Lanka,0.3,0,0,,Adelaide Oval
3,4,Australia,Sri Lanka,0.4,0,0,,Adelaide Oval
4,4,Australia,Sri Lanka,0.5,1,0,,Adelaide Oval
5,4,Australia,Sri Lanka,0.6,0,0,,Adelaide Oval
6,4,Australia,Sri Lanka,1.1,1,0,,Adelaide Oval
7,4,Australia,Sri Lanka,1.2,6,0,,Adelaide Oval
8,4,Australia,Sri Lanka,1.3,1,0,,Adelaide Oval
9,4,Australia,Sri Lanka,1.4,0,0,,Adelaide Oval
10,4,Australia,Sri Lanka,1.5,4,0,,Adelaide Oval
11,4,Australia,Sri Lanka,1.6,1,0,,Adelaide Oval
12,4,Australia,Sri Lanka,1.7,1,0,,Adelaide Oval
13,4,Australia,Sri Lanka,2.1,0,0,,Adelaide Oval
14,4,Australia,Sri Lanka,2.2,4,0,,Adelaide Oval
15,4,Australia,Sri Lanka,2.3,1,0,,Adelaide Oval
16,4,Australia,Sri Lanka,2.4,1,0,,Adelaide Oval
17,4,Australia,Sri Lanka,2.5,0,0,,Adelaide Oval
18,4,Australia,Sri Lanka,2.6,4,0,,Adelaide Oval
19,4,Australia,Sri Lanka,2.7,1,0,,Adelaide Oval
20,4,Australia,Sri Lanka,3.1,1,0,,Adelaide Oval
21,4,Australia,Sri Lanka,3.2,4,0,,Adelaide Oval
22,4,Australia,Sri Lanka,3.3,0,0,,Adelaide Oval
23,4,Australia,Sri Lanka,3.4,0,0,,Adelaide Oval
24,4,Australia,Sri Lanka,3.5,4,0,,Adelaide Oval
25,4,Australia,Sri Lanka,3.6,0,0,,Adelaide Oval
26,4,Australia,Sri Lanka,4.1,4,0,,Adelaide Oval
27,4,Australia,Sri Lanka,4.2,1,0,,Adelaide Oval
28,4,Australia,Sri Lanka,4.3,4,0,,Adelaide Oval
29,4,Australia,Sri Lanka,4.4,2,0,,Adelaide Oval
30,4,Australia,Sri Lanka,4.5,6,0,,Adelaide Oval
31,4,Australia,Sri Lanka,4.6,1,0,,Adelaide Oval
32,4,Australia,Sri Lanka,5.1,4,0,,Adelaide Oval
33,4,Australia,Sri Lanka,5.2,1,0,,Adelaide Oval
34,4,Australia,Sri Lanka,5.3,2,0,,Adelaide Oval
35,4,Australia,Sri Lanka,5.4,0,0,,Adelaide Oval
36,4,Australia,Sri Lanka,5.5,1,0,,Adelaide Oval
37,4,Australia,Sri Lanka,5.6,0,0,,Adelaide Oval
38,4,Australia,Sri Lanka,5.7,1,0,,Adelaide Oval
39,4,Australia,Sri Lanka,6.1,1,0,,Adelaide Oval
40,4,Australia,Sri Lanka,6.2,0,0,,Adelaide Oval
41,4,Australia,Sri Lanka,6.3,1,0,,Adelaide Oval
42,4,Australia,Sri Lanka,6.4,0,0,,Adelaide Oval
43,4,Australia,Sri Lanka,6.5,1,0,,Adelaide Oval
44,4,Australia,Sri Lanka,6.6,1,0,,Adelaide Oval
45,4,Australia,Sri Lanka,7.1,2,0,,Adelaide Oval
46,4,Australia,Sri Lanka,7.2,2,0,,Adelaide Oval
47,4,Australia,Sri Lanka,7.3,0,0,,Adelaide Oval
48,4,Australia,Sri Lanka,7.4,1,0,,Adelaide Oval
49,4,Australia,Sri Lanka,7.5,1,0,,Adelaide Oval
50,4,Australia,Sri Lanka,7.6,6,0,,Adelaide Oval
51,4,Australia,Sri Lanka,8.1,1,0,,Adelaide Oval
52,4,Australia,Sri Lanka,8.2,0,0,,Adelaide Oval
53,4,Australia,Sri Lanka,8.3,0,AJ Finch,,Adelaide Oval
54,4,Australia,Sri Lanka,8.4,0,0,,Adelaide Oval
55,4,Australia,Sri Lanka,8.5,1,0,,Adelaide Oval
56,4,Australia,Sri Lanka,8.6,1,0,,Adelaide Oval
57,4,Australia,Sri Lanka,9.1,2,0,,Adelaide Oval
58,4,Australia,Sri Lanka,9.2,1,0,,Adelaide Oval
59,4,Australia,Sri Lanka,9.3,1,0,,Adelaide Oval
60,4,Australia,Sri Lanka,9.4,6,0,,Adelaide Oval
61,4,Australia,Sri Lanka,9.5,1,0,,Adelaide Oval
62,4,Australia,Sri Lanka,9.6,1,0,,Adelaide Oval
63,4,Australia,Sri Lanka,9.7,0,0,,Adelaide Oval
64,4,Australia,Sri Lanka,10.1,6,0,,Adelaide Oval
65,4,Australia,Sri Lanka,10.2,0,0,,Adelaide Oval
66,4,Australia,Sri Lanka,10.3,0,0,,Adelaide Oval
67,4,Australia,Sri Lanka,10.4,0,0,,Adelaide Oval
68,4,Australia,Sri Lanka,10.5,0,0,,Adelaide Oval
69,4,Australia,Sri Lanka,10.6,1,0,,Adelaide Oval
70,4,Australia,Sri Lanka,11.1,1,0,,Adelaide Oval
71,4,Australia,Sri Lanka,11.2,2,0,,Adelaide Oval
72,4,Australia,Sri Lanka,11.3,2,0,,Adelaide Oval
73,4,Australia,Sri Lanka,11.4,0,0,,Adelaide Oval
74,4,Australia,Sri Lanka,11.5,1,0,,Adelaide Oval
75,4,Australia,Sri Lanka,11.6,1,0,,Adelaide Oval
76,4,Australia,Sri Lanka,12.1,1,0,,Adelaide Oval
77,4,Australia,Sri Lanka,12.2,1,0,,Adelaide Oval
78,4,Australia,Sri Lanka,12.3,4,0,,Adelaide Oval
79,4,Australia,Sri Lanka,12.4,6,0,,Adelaide Oval
80,4,Australia,Sri Lanka,12.5,1,0,,Adelaide Oval
81,4,Australia,Sri Lanka,12.6,4,0,,Adelaide Oval
82,4,Australia,Sri Lanka,13.1,0,0,,Adelaide Oval
83,4,Australia,Sri Lanka,13.2,4,0,,Adelaide Oval
84,4,Australia,Sri Lanka,13.3,0,0,,Adelaide Oval
85,4,Australia,Sri Lanka,13.4,0,0,,Adelaide Oval
86,4,Australia,Sri Lanka,13.5,0,0,,Adelaide Oval
87,4,Australia,Sri Lanka,13.6,0,BR Dunk,,Adelaide Oval
88,4,Australia,Sri Lanka,14.1,1,0,,Adelaide Oval
89,4,Australia,Sri Lanka,14.2,1,0,,Adelaide Oval
90,4,Australia,Sri Lanka,14.3,1,0,,Adelaide Oval
91,4,Australia,Sri Lanka,14.4,2,0,,Adelaide Oval
92,4,Australia,Sri Lanka,14.5,1,0,,Adelaide Oval
93,4,Australia,Sri Lanka,14.6,1,0,,Adelaide Oval
94,4,Australia,Sri Lanka,15.1,1,0,,Adelaide Oval
95,4,Australia,Sri Lanka,15.2,1,0,,Adelaide Oval
96,4,Australia,Sri Lanka,15.3,1,0,,Adelaide Oval
97,4,Australia,Sri Lanka,15.4,4,0,,Adelaide Oval
98,4,Australia,Sri Lanka,15.5,3,0,,Adelaide Oval
99,4,Australia,Sri Lanka,15.6,2,0,,Adelaide Oval
100,4,Australia,Sri Lanka,16.1,1,0,,Adelaide Oval
101,4,Australia,Sri Lanka,16.2,1,0,,Adelaide Oval
